exp_id,var,em,horizon_start,date,h,mean,actual,lag12,yoy_fc,yoy_act,gap_pp,pass
B11-M-068,HCPI,EM13,2025-05-01,2025-06-01,2,206.5365,208.7,208.1,-0.7513,0.2883,-1.0397,False
B11-M-068,HCPI,EM13,2025-05-01,2025-07-01,3,206.6002,208.3,206.9,-0.1449,0.6767,-0.8215,False
B11-M-068,HCPI,EM13,2025-05-01,2025-08-01,4,206.4727,207.2,204.1,1.1625,1.5189,-0.3563,True
B11-M-068,HCPI,EM13,2025-05-01,2025-09-01,5,206.7916,207.4,203.1,1.8176,2.1172,-0.2996,True
B11-M-068,HCPI,EM13,2025-05-01,2025-10-01,6,206.9509,207.5,202.1,2.4003,2.6719,-0.2717,True
B11-M-068,HCPI,EM13,2025-05-01,2025-11-01,7,207.4611,207.2,202.4,2.5005,2.3715,0.129,True
B11-M-068,HCPI,EM13,2025-05-01,2025-12-01,8,207.8118,210.5,204.6,1.5698,2.8837,-1.3139,False
B11-M-068,HCPI,EM13,2025-05-01,2026-01-01,9,208.29,211.4,206.4,0.9157,2.4225,-1.5068,False
B11-M-068,HCPI,EM13,2025-05-01,2026-02-01,10,208.8958,209.4,206.2,1.3074,1.5519,-0.2445,True
B11-M-068,HCPI,EM13,2025-05-01,2026-03-01,11,208.8639,210.9,206.0,1.3903,2.3786,-0.9884,False
B11-M-068,HCPI,EM13,2025-05-01,2026-04-01,12,208.8639,216.3,206.5,1.1448,4.7458,-3.601,False
B11-M-069,HCPI,EM13,2025-06-01,2025-06-01,1,208.8704,208.7,208.1,0.3702,0.2883,0.0819,True
B11-M-069,HCPI,EM13,2025-06-01,2025-07-01,2,209.1462,208.3,206.9,1.0856,0.6767,0.409,True
B11-M-069,HCPI,EM13,2025-06-01,2025-08-01,3,209.0211,207.2,204.1,2.4111,1.5189,0.8922,False
B11-M-069,HCPI,EM13,2025-06-01,2025-09-01,4,208.9091,207.4,203.1,2.8602,2.1172,0.7431,False
B11-M-069,HCPI,EM13,2025-06-01,2025-10-01,5,209.1437,207.5,202.1,3.4853,2.6719,0.8133,False
B11-M-069,HCPI,EM13,2025-06-01,2025-11-01,6,209.5228,207.2,202.4,3.5191,2.3715,1.1476,False
B11-M-069,HCPI,EM13,2025-06-01,2025-12-01,7,210.2095,210.5,204.6,2.7417,2.8837,-0.142,True
B11-M-069,HCPI,EM13,2025-06-01,2026-01-01,8,210.3339,211.4,206.4,1.9059,2.4225,-0.5165,False
B11-M-069,HCPI,EM13,2025-06-01,2026-02-01,9,210.6773,209.4,206.2,2.1713,1.5519,0.6194,False
B11-M-069,HCPI,EM13,2025-06-01,2026-03-01,10,210.9672,210.9,206.0,2.4113,2.3786,0.0326,True
B11-M-069,HCPI,EM13,2025-06-01,2026-04-01,11,210.9599,216.3,206.5,2.1598,4.7458,-2.586,False
B11-M-069,HCPI,EM13,2025-06-01,2026-05-01,12,211.1267,218.8,207.5,1.7478,5.4458,-3.698,False
B11-M-070,HCPI,EM13,2025-07-01,2025-07-01,1,207.9315,208.3,206.9,0.4985,0.6767,-0.1781,True
B11-M-070,HCPI,EM13,2025-07-01,2025-08-01,2,207.8641,207.2,204.1,1.8442,1.5189,0.3254,True
B11-M-070,HCPI,EM13,2025-07-01,2025-09-01,3,207.7517,207.4,203.1,2.2904,2.1172,0.1732,True
B11-M-070,HCPI,EM13,2025-07-01,2025-10-01,4,207.6182,207.5,202.1,2.7304,2.6719,0.0585,True
B11-M-070,HCPI,EM13,2025-07-01,2025-11-01,5,207.9401,207.2,202.4,2.7372,2.3715,0.3656,True
B11-M-070,HCPI,EM13,2025-07-01,2025-12-01,6,208.4842,210.5,204.6,1.8984,2.8837,-0.9852,False
B11-M-070,HCPI,EM13,2025-07-01,2026-01-01,7,209.1785,211.4,206.4,1.3462,2.4225,-1.0763,False
B11-M-070,HCPI,EM13,2025-07-01,2026-02-01,8,209.3011,209.4,206.2,1.5039,1.5519,-0.0479,True
B11-M-070,HCPI,EM13,2025-07-01,2026-03-01,9,208.941,210.9,206.0,1.4277,2.3786,-0.951,False
B11-M-070,HCPI,EM13,2025-07-01,2026-04-01,10,208.7991,216.3,206.5,1.1134,4.7458,-3.6324,False
B11-M-070,HCPI,EM13,2025-07-01,2026-05-01,11,209.3197,218.8,207.5,0.8769,5.4458,-4.5688,False
B11-M-070,HCPI,EM13,2025-07-01,2026-06-01,12,209.5849,222.3,208.7,0.424,6.5165,-6.0925,False
B11-M-071,HCPI,EM13,2025-08-01,2025-08-01,1,213.7571,207.2,204.1,4.7316,1.5189,3.2127,False
B11-M-071,HCPI,EM13,2025-08-01,2025-09-01,2,213.9797,207.4,203.1,5.3568,2.1172,3.2397,False
B11-M-071,HCPI,EM13,2025-08-01,2025-10-01,3,214.7956,207.5,202.1,6.2818,2.6719,3.6099,False
B11-M-071,HCPI,EM13,2025-08-01,2025-11-01,4,215.478,207.2,202.4,6.4615,2.3715,4.0899,False
B11-M-071,HCPI,EM13,2025-08-01,2025-12-01,5,216.4764,210.5,204.6,5.8047,2.8837,2.921,False
B11-M-071,HCPI,EM13,2025-08-01,2026-01-01,6,218.2754,211.4,206.4,5.7536,2.4225,3.3311,False
B11-M-071,HCPI,EM13,2025-08-01,2026-02-01,7,218.3784,209.4,206.2,5.9061,1.5519,4.3542,False
B11-M-071,HCPI,EM13,2025-08-01,2026-03-01,8,218.4617,210.9,206.0,6.0494,2.3786,3.6707,False
B11-M-071,HCPI,EM13,2025-08-01,2026-04-01,9,219.1858,216.3,206.5,6.1433,4.7458,1.3975,False
B11-M-071,HCPI,EM13,2025-08-01,2026-05-01,10,219.1547,218.8,207.5,5.6167,5.4458,0.171,True
B11-M-071,HCPI,EM13,2025-08-01,2026-06-01,11,220.3134,222.3,208.7,5.5646,6.5165,-0.9519,False
B11-M-071,HCPI,EM13,2025-08-01,2026-07-01,12,220.7249,223.4,208.3,5.9649,7.2492,-1.2842,False
B11-M-072,HCPI,EM13,2025-09-01,2025-09-01,1,215.2067,207.4,203.1,5.961,2.1172,3.8438,False
B11-M-072,HCPI,EM13,2025-09-01,2025-10-01,2,214.8007,207.5,202.1,6.2844,2.6719,3.6124,False
B11-M-072,HCPI,EM13,2025-09-01,2025-11-01,3,216.3482,207.2,202.4,6.8914,2.3715,4.5198,False
B11-M-072,HCPI,EM13,2025-09-01,2025-12-01,4,218.1774,210.5,204.6,6.6361,2.8837,3.7524,False
B11-M-072,HCPI,EM13,2025-09-01,2026-01-01,5,220.3487,211.4,206.4,6.7581,2.4225,4.3356,False
B11-M-072,HCPI,EM13,2025-09-01,2026-02-01,6,220.9744,209.4,206.2,7.1651,1.5519,5.6132,False
B11-M-072,HCPI,EM13,2025-09-01,2026-03-01,7,219.424,210.9,206.0,6.5165,2.3786,4.1378,False
B11-M-072,HCPI,EM13,2025-09-01,2026-04-01,8,221.8158,216.3,206.5,7.4169,4.7458,2.6711,False
B11-M-072,HCPI,EM13,2025-09-01,2026-05-01,9,222.9035,218.8,207.5,7.4234,5.4458,1.9776,False
B11-M-072,HCPI,EM13,2025-09-01,2026-06-01,10,224.2143,222.3,208.7,7.4338,6.5165,0.9172,False
B11-M-072,HCPI,EM13,2025-09-01,2026-07-01,11,224.8366,223.4,208.3,7.9389,7.2492,0.6897,False
B11-M-072,HCPI,EM13,2025-09-01,2026-08-01,12,224.5813,223.9,207.2,8.3887,8.0598,0.3288,True
B11-M-073,HCPI,EM14,2025-04-01,2025-04-01,1,204.24,206.5,208.2,-1.902,-0.8165,-1.0855,False
B11-M-073,HCPI,EM14,2025-04-01,2025-05-01,2,204.9775,207.5,206.3,-0.6411,0.5817,-1.2227,False
B11-M-073,HCPI,EM14,2025-04-01,2025-06-01,3,205.2673,208.7,208.1,-1.3612,0.2883,-1.6495,False
B11-M-073,HCPI,EM14,2025-04-01,2025-07-01,4,204.9945,208.3,206.9,-0.921,0.6767,-1.5976,False
B11-M-073,HCPI,EM14,2025-04-01,2025-08-01,5,205.2566,207.2,204.1,0.5667,1.5189,-0.9522,False
B11-M-073,HCPI,EM14,2025-04-01,2025-09-01,6,205.1979,207.4,203.1,1.033,2.1172,-1.0842,False
B11-M-073,HCPI,EM14,2025-04-01,2025-10-01,7,205.1674,207.5,202.1,1.5178,2.6719,-1.1542,False
B11-M-073,HCPI,EM14,2025-04-01,2025-11-01,8,205.1953,207.2,202.4,1.3811,2.3715,-0.9905,False
B11-M-073,HCPI,EM14,2025-04-01,2025-12-01,9,205.1703,210.5,204.6,0.2788,2.8837,-2.6049,False
B11-M-073,HCPI,EM14,2025-04-01,2026-01-01,10,204.5781,211.4,206.4,-0.8827,2.4225,-3.3052,False
B11-M-073,HCPI,EM14,2025-04-01,2026-02-01,11,204.2141,209.4,206.2,-0.9631,1.5519,-2.515,False
B11-M-073,HCPI,EM14,2025-04-01,2026-03-01,12,204.2651,210.9,206.0,-0.8422,2.3786,-3.2208,False
B11-M-074,HCPI,EM14,2025-05-01,2025-05-01,1,205.3876,207.5,206.3,-0.4423,0.5817,-1.0239,False
B11-M-074,HCPI,EM14,2025-05-01,2025-06-01,2,205.6541,208.7,208.1,-1.1754,0.2883,-1.4637,False
B11-M-074,HCPI,EM14,2025-05-01,2025-07-01,3,205.7555,208.3,206.9,-0.5532,0.6767,-1.2298,False
B11-M-074,HCPI,EM14,2025-05-01,2025-08-01,4,205.4871,207.2,204.1,0.6796,1.5189,-0.8392,False
B11-M-074,HCPI,EM14,2025-05-01,2025-09-01,5,205.9609,207.4,203.1,1.4086,2.1172,-0.7086,False
B11-M-074,HCPI,EM14,2025-05-01,2025-10-01,6,206.1842,207.5,202.1,2.0209,2.6719,-0.6511,False
B11-M-074,HCPI,EM14,2025-05-01,2025-11-01,7,207.001,207.2,202.4,2.2732,2.3715,-0.0983,True
B11-M-074,HCPI,EM14,2025-05-01,2025-12-01,8,207.6092,210.5,204.6,1.4708,2.8837,-1.4129,False
B11-M-074,HCPI,EM14,2025-05-01,2026-01-01,9,208.2256,211.4,206.4,0.8845,2.4225,-1.538,False
B11-M-074,HCPI,EM14,2025-05-01,2026-02-01,10,208.8438,209.4,206.2,1.2821,1.5519,-0.2698,True
B11-M-074,HCPI,EM14,2025-05-01,2026-03-01,11,208.805,210.9,206.0,1.3616,2.3786,-1.017,False
B11-M-074,HCPI,EM14,2025-05-01,2026-04-01,12,208.939,216.3,206.5,1.1811,4.7458,-3.5647,False
B11-M-075,HCPI,EM14,2025-06-01,2025-06-01,1,208.2685,208.7,208.1,0.081,0.2883,-0.2073,True
B11-M-075,HCPI,EM14,2025-06-01,2025-07-01,2,208.4297,208.3,206.9,0.7394,0.6767,0.0627,True
B11-M-075,HCPI,EM14,2025-06-01,2025-08-01,3,208.3822,207.2,204.1,2.0981,1.5189,0.5792,False
B11-M-075,HCPI,EM14,2025-06-01,2025-09-01,4,208.0766,207.4,203.1,2.4503,2.1172,0.3332,True
B11-M-075,HCPI,EM14,2025-06-01,2025-10-01,5,208.2956,207.5,202.1,3.0656,2.6719,0.3936,True
B11-M-075,HCPI,EM14,2025-06-01,2025-11-01,6,208.5672,207.2,202.4,3.047,2.3715,0.6755,False
B11-M-075,HCPI,EM14,2025-06-01,2025-12-01,7,209.4013,210.5,204.6,2.3467,2.8837,-0.537,False
B11-M-075,HCPI,EM14,2025-06-01,2026-01-01,8,209.898,211.4,206.4,1.6947,2.4225,-0.7277,False
B11-M-075,HCPI,EM14,2025-06-01,2026-02-01,9,210.2315,209.4,206.2,1.9551,1.5519,0.4032,True
B11-M-075,HCPI,EM14,2025-06-01,2026-03-01,10,210.4527,210.9,206.0,2.1615,2.3786,-0.2171,True
B11-M-075,HCPI,EM14,2025-06-01,2026-04-01,11,210.5627,216.3,206.5,1.9674,4.7458,-2.7783,False
B11-M-075,HCPI,EM14,2025-06-01,2026-05-01,12,210.7742,218.8,207.5,1.5779,5.4458,-3.8678,False
B11-M-076,HCPI,EM14,2025-07-01,2025-07-01,1,205.3199,208.3,206.9,-0.7637,0.6767,-1.4404,False
B11-M-076,HCPI,EM14,2025-07-01,2025-08-01,2,205.1014,207.2,204.1,0.4906,1.5189,-1.0282,False
B11-M-076,HCPI,EM14,2025-07-01,2025-09-01,3,204.949,207.4,203.1,0.9104,2.1172,-1.2068,False
B11-M-076,HCPI,EM14,2025-07-01,2025-10-01,4,204.8814,207.5,202.1,1.3763,2.6719,-1.2957,False
B11-M-076,HCPI,EM14,2025-07-01,2025-11-01,5,205.3988,207.2,202.4,1.4816,2.3715,-0.8899,False
B11-M-076,HCPI,EM14,2025-07-01,2025-12-01,6,206.404,210.5,204.6,0.8817,2.8837,-2.002,False
B11-M-076,HCPI,EM14,2025-07-01,2026-01-01,7,207.4147,211.4,206.4,0.4916,2.4225,-1.9309,False
B11-M-076,HCPI,EM14,2025-07-01,2026-02-01,8,207.5557,209.4,206.2,0.6575,1.5519,-0.8944,False
B11-M-076,HCPI,EM14,2025-07-01,2026-03-01,9,206.9075,210.9,206.0,0.4405,2.3786,-1.9381,False
B11-M-076,HCPI,EM14,2025-07-01,2026-04-01,10,206.4439,216.3,206.5,-0.0272,4.7458,-4.7729,False
B11-M-076,HCPI,EM14,2025-07-01,2026-05-01,11,207.2711,218.8,207.5,-0.1103,5.4458,-5.5561,False
B11-M-076,HCPI,EM14,2025-07-01,2026-06-01,12,208.4946,222.3,208.7,-0.0984,6.5165,-6.615,False
B11-M-077,HCPI,EM14,2025-08-01,2025-08-01,1,214.6114,207.2,204.1,5.1501,1.5189,3.6312,False
B11-M-077,HCPI,EM14,2025-08-01,2025-09-01,2,214.8346,207.4,203.1,5.7778,2.1172,3.6606,False
B11-M-077,HCPI,EM14,2025-08-01,2025-10-01,3,215.7314,207.5,202.1,6.7449,2.6719,4.0729,False
B11-M-077,HCPI,EM14,2025-08-01,2025-11-01,4,216.6656,207.2,202.4,7.0482,2.3715,4.6767,False
B11-M-077,HCPI,EM14,2025-08-01,2025-12-01,5,217.8858,210.5,204.6,6.4936,2.8837,3.6099,False
B11-M-077,HCPI,EM14,2025-08-01,2026-01-01,6,219.9013,211.4,206.4,6.5413,2.4225,4.1189,False
B11-M-077,HCPI,EM14,2025-08-01,2026-02-01,7,219.9921,209.4,206.2,6.6887,1.5519,5.1368,False
B11-M-077,HCPI,EM14,2025-08-01,2026-03-01,8,220.328,210.9,206.0,6.9554,2.3786,4.5767,False
B11-M-077,HCPI,EM14,2025-08-01,2026-04-01,9,220.9131,216.3,206.5,6.9797,4.7458,2.2339,False
B11-M-077,HCPI,EM14,2025-08-01,2026-05-01,10,220.8825,218.8,207.5,6.4494,5.4458,1.0036,False
B11-M-077,HCPI,EM14,2025-08-01,2026-06-01,11,222.1827,222.3,208.7,6.4603,6.5165,-0.0562,True
B11-M-077,HCPI,EM14,2025-08-01,2026-07-01,12,222.8059,223.4,208.3,6.964,7.2492,-0.2852,True
B11-M-078,HCPI,EM14,2025-09-01,2025-09-01,1,213.5436,207.4,203.1,5.1421,2.1172,3.0249,False
B11-M-078,HCPI,EM14,2025-09-01,2025-10-01,2,213.8021,207.5,202.1,5.7903,2.6719,3.1183,False
B11-M-078,HCPI,EM14,2025-09-01,2025-11-01,3,215.8658,207.2,202.4,6.6531,2.3715,4.2815,False
B11-M-078,HCPI,EM14,2025-09-01,2025-12-01,4,218.0216,210.5,204.6,6.5599,2.8837,3.6762,False
B11-M-078,HCPI,EM14,2025-09-01,2026-01-01,5,220.1188,211.4,206.4,6.6467,2.4225,4.2242,False
B11-M-078,HCPI,EM14,2025-09-01,2026-02-01,6,220.7028,209.4,206.2,7.0334,1.5519,5.4815,False
B11-M-078,HCPI,EM14,2025-09-01,2026-03-01,7,221.1414,210.9,206.0,7.3502,2.3786,4.9716,False
B11-M-078,HCPI,EM14,2025-09-01,2026-04-01,8,222.4738,216.3,206.5,7.7355,4.7458,2.9898,False
B11-M-078,HCPI,EM14,2025-09-01,2026-05-01,9,223.6894,218.8,207.5,7.8021,5.4458,2.3563,False
B11-M-078,HCPI,EM14,2025-09-01,2026-06-01,10,224.6805,222.3,208.7,7.6572,6.5165,1.1407,False
B11-M-078,HCPI,EM14,2025-09-01,2026-07-01,11,225.4621,223.4,208.3,8.2391,7.2492,0.9899,False
B11-M-078,HCPI,EM14,2025-09-01,2026-08-01,12,225.4508,223.9,207.2,8.8083,8.0598,0.7485,False
B11-M-079,HCPI,EM15,2025-04-01,2025-04-01,1,208.2,206.5,208.2,0.0,-0.8165,0.8165,False
B11-M-079,HCPI,EM15,2025-04-01,2025-05-01,2,206.3,207.5,206.3,0.0,0.5817,-0.5817,False
B11-M-079,HCPI,EM15,2025-04-01,2025-06-01,3,208.1,208.7,208.1,0.0,0.2883,-0.2883,True
B11-M-079,HCPI,EM15,2025-04-01,2025-07-01,4,206.9,208.3,206.9,0.0,0.6767,-0.6767,False
B11-M-079,HCPI,EM15,2025-04-01,2025-08-01,5,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-079,HCPI,EM15,2025-04-01,2025-09-01,6,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-079,HCPI,EM15,2025-04-01,2025-10-01,7,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-079,HCPI,EM15,2025-04-01,2025-11-01,8,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-079,HCPI,EM15,2025-04-01,2025-12-01,9,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-079,HCPI,EM15,2025-04-01,2026-01-01,10,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-079,HCPI,EM15,2025-04-01,2026-02-01,11,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-079,HCPI,EM15,2025-04-01,2026-03-01,12,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-080,HCPI,EM15,2025-05-01,2025-05-01,1,206.3,207.5,206.3,0.0,0.5817,-0.5817,False
B11-M-080,HCPI,EM15,2025-05-01,2025-06-01,2,208.1,208.7,208.1,0.0,0.2883,-0.2883,True
B11-M-080,HCPI,EM15,2025-05-01,2025-07-01,3,206.9,208.3,206.9,0.0,0.6767,-0.6767,False
B11-M-080,HCPI,EM15,2025-05-01,2025-08-01,4,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-080,HCPI,EM15,2025-05-01,2025-09-01,5,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-080,HCPI,EM15,2025-05-01,2025-10-01,6,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-080,HCPI,EM15,2025-05-01,2025-11-01,7,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-080,HCPI,EM15,2025-05-01,2025-12-01,8,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-080,HCPI,EM15,2025-05-01,2026-01-01,9,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-080,HCPI,EM15,2025-05-01,2026-02-01,10,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-080,HCPI,EM15,2025-05-01,2026-03-01,11,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-080,HCPI,EM15,2025-05-01,2026-04-01,12,206.5,216.3,206.5,0.0,4.7458,-4.7458,False
B11-M-081,HCPI,EM15,2025-06-01,2025-06-01,1,208.1,208.7,208.1,0.0,0.2883,-0.2883,True
B11-M-081,HCPI,EM15,2025-06-01,2025-07-01,2,206.9,208.3,206.9,0.0,0.6767,-0.6767,False
B11-M-081,HCPI,EM15,2025-06-01,2025-08-01,3,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-081,HCPI,EM15,2025-06-01,2025-09-01,4,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-081,HCPI,EM15,2025-06-01,2025-10-01,5,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-081,HCPI,EM15,2025-06-01,2025-11-01,6,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-081,HCPI,EM15,2025-06-01,2025-12-01,7,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-081,HCPI,EM15,2025-06-01,2026-01-01,8,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-081,HCPI,EM15,2025-06-01,2026-02-01,9,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-081,HCPI,EM15,2025-06-01,2026-03-01,10,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-081,HCPI,EM15,2025-06-01,2026-04-01,11,206.5,216.3,206.5,0.0,4.7458,-4.7458,False
B11-M-081,HCPI,EM15,2025-06-01,2026-05-01,12,207.5,218.8,207.5,0.0,5.4458,-5.4458,False
B11-M-082,HCPI,EM15,2025-07-01,2025-07-01,1,206.9,208.3,206.9,0.0,0.6767,-0.6767,False
B11-M-082,HCPI,EM15,2025-07-01,2025-08-01,2,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-082,HCPI,EM15,2025-07-01,2025-09-01,3,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-082,HCPI,EM15,2025-07-01,2025-10-01,4,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-082,HCPI,EM15,2025-07-01,2025-11-01,5,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-082,HCPI,EM15,2025-07-01,2025-12-01,6,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-082,HCPI,EM15,2025-07-01,2026-01-01,7,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-082,HCPI,EM15,2025-07-01,2026-02-01,8,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-082,HCPI,EM15,2025-07-01,2026-03-01,9,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-082,HCPI,EM15,2025-07-01,2026-04-01,10,206.5,216.3,206.5,0.0,4.7458,-4.7458,False
B11-M-082,HCPI,EM15,2025-07-01,2026-05-01,11,207.5,218.8,207.5,0.0,5.4458,-5.4458,False
B11-M-082,HCPI,EM15,2025-07-01,2026-06-01,12,208.7,222.3,208.7,0.0,6.5165,-6.5165,False
B11-M-083,HCPI,EM15,2025-08-01,2025-08-01,1,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-083,HCPI,EM15,2025-08-01,2025-09-01,2,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-083,HCPI,EM15,2025-08-01,2025-10-01,3,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-083,HCPI,EM15,2025-08-01,2025-11-01,4,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-083,HCPI,EM15,2025-08-01,2025-12-01,5,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-083,HCPI,EM15,2025-08-01,2026-01-01,6,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-083,HCPI,EM15,2025-08-01,2026-02-01,7,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-083,HCPI,EM15,2025-08-01,2026-03-01,8,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-083,HCPI,EM15,2025-08-01,2026-04-01,9,206.5,216.3,206.5,0.0,4.7458,-4.7458,False
B11-M-083,HCPI,EM15,2025-08-01,2026-05-01,10,207.5,218.8,207.5,0.0,5.4458,-5.4458,False
B11-M-083,HCPI,EM15,2025-08-01,2026-06-01,11,208.7,222.3,208.7,0.0,6.5165,-6.5165,False
B11-M-083,HCPI,EM15,2025-08-01,2026-07-01,12,208.3,223.4,208.3,0.0,7.2492,-7.2492,False
B11-M-084,HCPI,EM15,2025-09-01,2025-09-01,1,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-084,HCPI,EM15,2025-09-01,2025-10-01,2,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-084,HCPI,EM15,2025-09-01,2025-11-01,3,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-084,HCPI,EM15,2025-09-01,2025-12-01,4,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-084,HCPI,EM15,2025-09-01,2026-01-01,5,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-084,HCPI,EM15,2025-09-01,2026-02-01,6,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-084,HCPI,EM15,2025-09-01,2026-03-01,7,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-084,HCPI,EM15,2025-09-01,2026-04-01,8,206.5,216.3,206.5,0.0,4.7458,-4.7458,False
B11-M-084,HCPI,EM15,2025-09-01,2026-05-01,9,207.5,218.8,207.5,0.0,5.4458,-5.4458,False
B11-M-084,HCPI,EM15,2025-09-01,2026-06-01,10,208.7,222.3,208.7,0.0,6.5165,-6.5165,False
B11-M-084,HCPI,EM15,2025-09-01,2026-07-01,11,208.3,223.4,208.3,0.0,7.2492,-7.2492,False
B11-M-084,HCPI,EM15,2025-09-01,2026-08-01,12,207.2,223.9,207.2,0.0,8.0598,-8.0598,False
B11-M-085,HCPI,EM16,2025-04-01,2025-04-01,1,208.2,206.5,208.2,0.0,-0.8165,0.8165,False
B11-M-085,HCPI,EM16,2025-04-01,2025-05-01,2,206.3,207.5,206.3,0.0,0.5817,-0.5817,False
B11-M-085,HCPI,EM16,2025-04-01,2025-06-01,3,208.1,208.7,208.1,0.0,0.2883,-0.2883,True
B11-M-085,HCPI,EM16,2025-04-01,2025-07-01,4,206.9,208.3,206.9,0.0,0.6767,-0.6767,False
B11-M-085,HCPI,EM16,2025-04-01,2025-08-01,5,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-085,HCPI,EM16,2025-04-01,2025-09-01,6,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-085,HCPI,EM16,2025-04-01,2025-10-01,7,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-085,HCPI,EM16,2025-04-01,2025-11-01,8,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-085,HCPI,EM16,2025-04-01,2025-12-01,9,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-085,HCPI,EM16,2025-04-01,2026-01-01,10,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-085,HCPI,EM16,2025-04-01,2026-02-01,11,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
B11-M-085,HCPI,EM16,2025-04-01,2026-03-01,12,206.0,210.9,206.0,0.0,2.3786,-2.3786,False
B11-M-086,HCPI,EM16,2025-05-01,2025-05-01,1,206.3,207.5,206.3,0.0,0.5817,-0.5817,False
B11-M-086,HCPI,EM16,2025-05-01,2025-06-01,2,208.1,208.7,208.1,0.0,0.2883,-0.2883,True
B11-M-086,HCPI,EM16,2025-05-01,2025-07-01,3,206.9,208.3,206.9,0.0,0.6767,-0.6767,False
B11-M-086,HCPI,EM16,2025-05-01,2025-08-01,4,204.1,207.2,204.1,0.0,1.5189,-1.5189,False
B11-M-086,HCPI,EM16,2025-05-01,2025-09-01,5,203.1,207.4,203.1,0.0,2.1172,-2.1172,False
B11-M-086,HCPI,EM16,2025-05-01,2025-10-01,6,202.1,207.5,202.1,0.0,2.6719,-2.6719,False
B11-M-086,HCPI,EM16,2025-05-01,2025-11-01,7,202.4,207.2,202.4,0.0,2.3715,-2.3715,False
B11-M-086,HCPI,EM16,2025-05-01,2025-12-01,8,204.6,210.5,204.6,0.0,2.8837,-2.8837,False
B11-M-086,HCPI,EM16,2025-05-01,2026-01-01,9,206.4,211.4,206.4,0.0,2.4225,-2.4225,False
B11-M-086,HCPI,EM16,2025-05-01,2026-02-01,10,206.2,209.4,206.2,0.0,1.5519,-1.5519,False
