var,em,origin,h,band,hit,d_act,d_fc,flat_act,flat_fc
CCPI,EM14,2025-07-01,7,band1pp,True,0.1458,-0.2405,True,True
CCPI,EM14,2025-07-01,8,band1pp,True,-0.6716,0.0421,True,True
CCPI,EM14,2025-07-01,9,band1pp,True,0.5792,0.2108,True,True
CCPI,EM14,2025-07-01,10,band1pp,False,3.2473,0.0157,False,True
CCPI,EM14,2025-07-01,11,band1pp,True,0.0586,-0.2376,True,True
CCPI,EM14,2025-07-01,12,band1pp,False,1.2887,-0.1937,False,True
CCPI,EM14,2025-07-01,1,noband,False,0.2542,-0.4085,False,False
CCPI,EM14,2025-07-01,2,noband,True,1.4594,1.6369,False,False
CCPI,EM14,2025-07-01,3,noband,True,0.3155,0.4043,False,False
CCPI,EM14,2025-07-01,4,noband,True,0.587,0.7177,False,False
CCPI,EM14,2025-07-01,5,noband,True,0.0582,0.3795,False,False
CCPI,EM14,2025-07-01,6,noband,False,0.0268,-1.1101,False,False
CCPI,EM14,2025-07-01,7,noband,False,0.1458,-0.2405,False,False
CCPI,EM14,2025-07-01,8,noband,False,-0.6716,0.0421,False,False
CCPI,EM14,2025-07-01,9,noband,True,0.5792,0.2108,False,False
CCPI,EM14,2025-07-01,10,noband,True,3.2473,0.0157,False,False
CCPI,EM14,2025-07-01,11,noband,False,0.0586,-0.2376,False,False
CCPI,EM14,2025-07-01,12,noband,False,1.2887,-0.1937,False,False
CCPI,EM14,2025-08-01,1,band1pp,False,1.4594,-0.2508,False,True
CCPI,EM14,2025-08-01,2,band1pp,True,0.3155,0.1656,True,True
CCPI,EM14,2025-08-01,3,band1pp,True,0.587,0.6591,True,True
CCPI,EM14,2025-08-01,4,band1pp,True,0.0582,0.2581,True,True
CCPI,EM14,2025-08-01,5,band1pp,True,0.0268,-0.7551,True,True
CCPI,EM14,2025-08-01,6,band1pp,True,0.1458,-0.1116,True,True
CCPI,EM14,2025-08-01,7,band1pp,True,-0.6716,0.3044,True,True
CCPI,EM14,2025-08-01,8,band1pp,True,0.5792,0.3724,True,True
CCPI,EM14,2025-08-01,9,band1pp,False,3.2473,0.1158,False,True
CCPI,EM14,2025-08-01,10,band1pp,False,0.0586,-1.0738,True,False
CCPI,EM14,2025-08-01,11,band1pp,False,1.2887,-0.2341,False,True
CCPI,EM14,2025-08-01,12,band1pp,True,0.4777,0.2725,True,True
CCPI,EM14,2025-08-01,1,noband,False,1.4594,-0.2508,False,False
CCPI,EM14,2025-08-01,2,noband,True,0.3155,0.1656,False,False
CCPI,EM14,2025-08-01,3,noband,True,0.587,0.6591,False,False
CCPI,EM14,2025-08-01,4,noband,True,0.0582,0.2581,False,False
CCPI,EM14,2025-08-01,5,noband,False,0.0268,-0.7551,False,False
CCPI,EM14,2025-08-01,6,noband,False,0.1458,-0.1116,False,False
CCPI,EM14,2025-08-01,7,noband,False,-0.6716,0.3044,False,False
CCPI,EM14,2025-08-01,8,noband,True,0.5792,0.3724,False,False
CCPI,EM14,2025-08-01,9,noband,True,3.2473,0.1158,False,False
CCPI,EM14,2025-08-01,10,noband,False,0.0586,-1.0738,False,False
CCPI,EM14,2025-08-01,11,noband,False,1.2887,-0.2341,False,False
CCPI,EM14,2025-08-01,12,noband,True,0.4777,0.2725,False,False
CCPI,EM14,2025-09-01,1,band1pp,True,0.3155,0.5308,True,True
CCPI,EM14,2025-09-01,2,band1pp,True,0.587,0.7166,True,True
CCPI,EM14,2025-09-01,3,band1pp,True,0.0582,0.1629,True,True
CCPI,EM14,2025-09-01,4,band1pp,False,0.0268,-1.1499,True,False
CCPI,EM14,2025-09-01,5,band1pp,True,0.1458,0.2245,True,True
CCPI,EM14,2025-09-01,6,band1pp,True,-0.6716,0.249,True,True
CCPI,EM14,2025-09-01,7,band1pp,False,0.5792,1.0323,True,False
CCPI,EM14,2025-09-01,8,band1pp,True,3.2473,1.8361,False,False
CCPI,EM14,2025-09-01,9,band1pp,True,0.0586,-0.5992,True,True
CCPI,EM14,2025-09-01,10,band1pp,False,1.2887,-1.1241,False,False
CCPI,EM14,2025-09-01,11,band1pp,True,0.4777,0.9257,True,True
CCPI,EM14,2025-09-01,12,band1pp,True,0.7543,0.6624,True,True
CCPI,EM14,2025-09-01,1,noband,True,0.3155,0.5308,False,False
CCPI,EM14,2025-09-01,2,noband,True,0.587,0.7166,False,False
CCPI,EM14,2025-09-01,3,noband,True,0.0582,0.1629,False,False
CCPI,EM14,2025-09-01,4,noband,False,0.0268,-1.1499,False,False
CCPI,EM14,2025-09-01,5,noband,True,0.1458,0.2245,False,False
CCPI,EM14,2025-09-01,6,noband,False,-0.6716,0.249,False,False
CCPI,EM14,2025-09-01,7,noband,True,0.5792,1.0323,False,False
CCPI,EM14,2025-09-01,8,noband,True,3.2473,1.8361,False,False
CCPI,EM14,2025-09-01,9,noband,False,0.0586,-0.5992,False,False
CCPI,EM14,2025-09-01,10,noband,False,1.2887,-1.1241,False,False
CCPI,EM14,2025-09-01,11,noband,True,0.4777,0.9257,False,False
CCPI,EM14,2025-09-01,12,noband,True,0.7543,0.6624,False,False
FCPI,EM11,2024-05-01,1,band1pp,False,-2.7311,-0.8492,False,True
FCPI,EM11,2024-05-01,2,band1pp,False,1.3957,-0.1676,False,True
FCPI,EM11,2024-05-01,3,band1pp,True,0.9307,0.5826,True,True
FCPI,EM11,2024-05-01,4,band1pp,True,-0.5864,0.8878,True,True
FCPI,EM11,2024-05-01,5,band1pp,False,-1.7414,-0.9163,False,True
FCPI,EM11,2024-05-01,6,band1pp,True,0.8094,0.9821,True,True
FCPI,EM11,2024-05-01,7,band1pp,False,-1.3825,-0.8118,False,True
FCPI,EM11,2024-05-01,8,band1pp,False,-0.9299,-2.4776,True,False
FCPI,EM11,2024-05-01,9,band1pp,True,-1.5428,-2.1877,False,False
FCPI,EM11,2024-05-01,10,band1pp,False,1.3892,0.6932,False,True
FCPI,EM11,2024-05-01,11,band1pp,True,1.8953,1.8248,False,False
FCPI,EM11,2024-05-01,12,band1pp,True,2.1313,1.6509,False,False
FCPI,EM11,2024-05-01,1,noband,True,-2.7311,-0.8492,False,False
FCPI,EM11,2024-05-01,2,noband,False,1.3957,-0.1676,False,False
FCPI,EM11,2024-05-01,3,noband,True,0.9307,0.5826,False,False
FCPI,EM11,2024-05-01,4,noband,False,-0.5864,0.8878,False,False
FCPI,EM11,2024-05-01,5,noband,True,-1.7414,-0.9163,False,False
FCPI,EM11,2024-05-01,6,noband,True,0.8094,0.9821,False,False
FCPI,EM11,2024-05-01,7,noband,True,-1.3825,-0.8118,False,False
FCPI,EM11,2024-05-01,8,noband,True,-0.9299,-2.4776,False,False
FCPI,EM11,2024-05-01,9,noband,True,-1.5428,-2.1877,False,False
FCPI,EM11,2024-05-01,10,noband,True,1.3892,0.6932,False,False
FCPI,EM11,2024-05-01,11,noband,True,1.8953,1.8248,False,False
FCPI,EM11,2024-05-01,12,noband,True,2.1313,1.6509,False,False
FCPI,EM11,2024-06-01,1,band1pp,False,1.3957,-0.5431,False,True
FCPI,EM11,2024-06-01,2,band1pp,True,0.9307,0.5945,True,True
FCPI,EM11,2024-06-01,3,band1pp,False,-0.5864,1.2829,True,False
FCPI,EM11,2024-06-01,4,band1pp,False,-1.7414,-0.8542,False,True
FCPI,EM11,2024-06-01,5,band1pp,False,0.8094,1.0508,True,False
FCPI,EM11,2024-06-01,6,band1pp,True,-1.3825,-1.6834,False,False
FCPI,EM11,2024-06-01,7,band1pp,False,-0.9299,-3.0452,True,False
FCPI,EM11,2024-06-01,8,band1pp,True,-1.5428,-2.1367,False,False
FCPI,EM11,2024-06-01,9,band1pp,True,1.3892,1.0991,False,False
FCPI,EM11,2024-06-01,10,band1pp,True,1.8953,1.9184,False,False
FCPI,EM11,2024-06-01,11,band1pp,True,2.1313,1.6986,False,False
FCPI,EM11,2024-06-01,12,band1pp,True,2.9521,2.0725,False,False
FCPI,EM11,2024-06-01,1,noband,False,1.3957,-0.5431,False,False
FCPI,EM11,2024-06-01,2,noband,True,0.9307,0.5945,False,False
FCPI,EM11,2024-06-01,3,noband,False,-0.5864,1.2829,False,False
FCPI,EM11,2024-06-01,4,noband,True,-1.7414,-0.8542,False,False
FCPI,EM11,2024-06-01,5,noband,True,0.8094,1.0508,False,False
FCPI,EM11,2024-06-01,6,noband,True,-1.3825,-1.6834,False,False
FCPI,EM11,2024-06-01,7,noband,True,-0.9299,-3.0452,False,False
FCPI,EM11,2024-06-01,8,noband,True,-1.5428,-2.1367,False,False
FCPI,EM11,2024-06-01,9,noband,True,1.3892,1.0991,False,False
FCPI,EM11,2024-06-01,10,noband,True,1.8953,1.9184,False,False
FCPI,EM11,2024-06-01,11,noband,True,2.1313,1.6986,False,False
FCPI,EM11,2024-06-01,12,noband,True,2.9521,2.0725,False,False
FCPI,EM11,2024-07-01,1,band1pp,True,0.9307,0.4737,True,True
FCPI,EM11,2024-07-01,2,band1pp,False,-0.5864,1.0976,True,False
FCPI,EM11,2024-07-01,3,band1pp,False,-1.7414,-0.971,False,True
FCPI,EM11,2024-07-01,4,band1pp,False,0.8094,1.2708,True,False
FCPI,EM11,2024-07-01,5,band1pp,True,-1.3825,-1.4758,False,False
FCPI,EM11,2024-07-01,6,band1pp,False,-0.9299,-3.1384,True,False
FCPI,EM11,2024-07-01,7,band1pp,True,-1.5428,-2.4522,False,False
FCPI,EM11,2024-07-01,8,band1pp,False,1.3892,0.812,False,True
FCPI,EM11,2024-07-01,9,band1pp,True,1.8953,1.7855,False,False
FCPI,EM11,2024-07-01,10,band1pp,True,2.1313,1.6671,False,False
FCPI,EM11,2024-07-01,11,band1pp,True,2.9521,2.1434,False,False
FCPI,EM11,2024-07-01,12,band1pp,True,-1.6846,-1.7468,False,False
FCPI,EM11,2024-07-01,1,noband,True,0.9307,0.4737,False,False
FCPI,EM11,2024-07-01,2,noband,False,-0.5864,1.0976,False,False
FCPI,EM11,2024-07-01,3,noband,True,-1.7414,-0.971,False,False
FCPI,EM11,2024-07-01,4,noband,True,0.8094,1.2708,False,False
FCPI,EM11,2024-07-01,5,noband,True,-1.3825,-1.4758,False,False
FCPI,EM11,2024-07-01,6,noband,True,-0.9299,-3.1384,False,False
FCPI,EM11,2024-07-01,7,noband,True,-1.5428,-2.4522,False,False
FCPI,EM11,2024-07-01,8,noband,True,1.3892,0.812,False,False
FCPI,EM11,2024-07-01,9,noband,True,1.8953,1.7855,False,False
FCPI,EM11,2024-07-01,10,noband,True,2.1313,1.6671,False,False
FCPI,EM11,2024-07-01,11,noband,True,2.9521,2.1434,False,False
FCPI,EM11,2024-07-01,12,noband,True,-1.6846,-1.7468,False,False
FCPI,EM11,2024-08-01,1,band1pp,False,-0.5864,1.9809,True,False
FCPI,EM11,2024-08-01,2,band1pp,False,-1.7414,-0.2877,False,True
FCPI,EM11,2024-08-01,3,band1pp,False,0.8094,1.037,True,False
FCPI,EM11,2024-08-01,4,band1pp,True,-1.3825,-1.2139,False,False
FCPI,EM11,2024-08-01,5,band1pp,False,-0.9299,-3.0072,True,False
FCPI,EM11,2024-08-01,6,band1pp,True,-1.5428,-2.7284,False,False
FCPI,EM11,2024-08-01,7,band1pp,True,1.3892,1.4592,False,False
FCPI,EM11,2024-08-01,8,band1pp,True,1.8953,2.0914,False,False
FCPI,EM11,2024-08-01,9,band1pp,True,2.1313,1.5229,False,False
FCPI,EM11,2024-08-01,10,band1pp,True,2.9521,2.02,False,False
FCPI,EM11,2024-08-01,11,band1pp,True,-1.6846,-2.4007,False,False
FCPI,EM11,2024-08-01,12,band1pp,False,-1.9444,-0.4274,False,True
FCPI,EM11,2024-08-01,1,noband,False,-0.5864,1.9809,False,False
FCPI,EM11,2024-08-01,2,noband,True,-1.7414,-0.2877,False,False
FCPI,EM11,2024-08-01,3,noband,True,0.8094,1.037,False,False
FCPI,EM11,2024-08-01,4,noband,True,-1.3825,-1.2139,False,False
FCPI,EM11,2024-08-01,5,noband,True,-0.9299,-3.0072,False,False
FCPI,EM11,2024-08-01,6,noband,True,-1.5428,-2.7284,False,False
FCPI,EM11,2024-08-01,7,noband,True,1.3892,1.4592,False,False
FCPI,EM11,2024-08-01,8,noband,True,1.8953,2.0914,False,False
FCPI,EM11,2024-08-01,9,noband,True,2.1313,1.5229,False,False
FCPI,EM11,2024-08-01,10,noband,True,2.9521,2.02,False,False
FCPI,EM11,2024-08-01,11,noband,True,-1.6846,-2.4007,False,False
FCPI,EM11,2024-08-01,12,noband,True,-1.9444,-0.4274,False,False
FCPI,EM11,2024-09-01,1,band1pp,False,-1.7414,1.5087,False,False
FCPI,EM11,2024-09-01,2,band1pp,False,0.8094,2.1615,True,False
FCPI,EM11,2024-09-01,3,band1pp,True,-1.3825,-1.9346,False,False
FCPI,EM11,2024-09-01,4,band1pp,False,-0.9299,-2.7535,True,False
FCPI,EM11,2024-09-01,5,band1pp,True,-1.5428,-2.097,False,False
FCPI,EM11,2024-09-01,6,band1pp,True,1.3892,1.515,False,False
FCPI,EM11,2024-09-01,7,band1pp,True,1.8953,1.9223,False,False
FCPI,EM11,2024-09-01,8,band1pp,True,2.1313,1.8858,False,False
FCPI,EM11,2024-09-01,9,band1pp,True,2.9521,2.0655,False,False
FCPI,EM11,2024-09-01,10,band1pp,True,-1.6846,-2.1737,False,False
FCPI,EM11,2024-09-01,11,band1pp,False,-1.9444,-0.6698,False,True
FCPI,EM11,2024-09-01,12,band1pp,False,0.6511,2.0279,True,False
FCPI,EM11,2024-09-01,1,noband,False,-1.7414,1.5087,False,False
FCPI,EM11,2024-09-01,2,noband,True,0.8094,2.1615,False,False
FCPI,EM11,2024-09-01,3,noband,True,-1.3825,-1.9346,False,False
FCPI,EM11,2024-09-01,4,noband,True,-0.9299,-2.7535,False,False
FCPI,EM11,2024-09-01,5,noband,True,-1.5428,-2.097,False,False
FCPI,EM11,2024-09-01,6,noband,True,1.3892,1.515,False,False
FCPI,EM11,2024-09-01,7,noband,True,1.8953,1.9223,False,False
FCPI,EM11,2024-09-01,8,noband,True,2.1313,1.8858,False,False
FCPI,EM11,2024-09-01,9,noband,True,2.9521,2.0655,False,False
FCPI,EM11,2024-09-01,10,noband,True,-1.6846,-2.1737,False,False
FCPI,EM11,2024-09-01,11,noband,True,-1.9444,-0.6698,False,False
FCPI,EM11,2024-09-01,12,noband,True,0.6511,2.0279,False,False
FCPI,EM11,2024-10-01,1,band1pp,False,0.8094,4.0693,True,False
FCPI,EM11,2024-10-01,2,band1pp,True,-1.3825,-1.3524,False,False
FCPI,EM11,2024-10-01,3,band1pp,False,-0.9299,-3.0575,True,False
FCPI,EM11,2024-10-01,4,band1pp,True,-1.5428,-2.6089,False,False
FCPI,EM11,2024-10-01,5,band1pp,True,1.3892,1.5644,False,False
FCPI,EM11,2024-10-01,6,band1pp,True,1.8953,2.5106,False,False
FCPI,EM11,2024-10-01,7,band1pp,True,2.1313,1.4192,False,False
FCPI,EM11,2024-10-01,8,band1pp,True,2.9521,1.5959,False,False
FCPI,EM11,2024-10-01,9,band1pp,True,-1.6846,-1.9524,False,False
FCPI,EM11,2024-10-01,10,band1pp,False,-1.9444,-0.7396,False,True
FCPI,EM11,2024-10-01,11,band1pp,False,0.6511,1.9213,True,False
FCPI,EM11,2024-10-01,12,band1pp,False,0.9442,1.0681,True,False
FCPI,EM11,2024-10-01,1,noband,True,0.8094,4.0693,False,False
FCPI,EM11,2024-10-01,2,noband,True,-1.3825,-1.3524,False,False
FCPI,EM11,2024-10-01,3,noband,True,-0.9299,-3.0575,False,False
FCPI,EM11,2024-10-01,4,noband,True,-1.5428,-2.6089,False,False
FCPI,EM11,2024-10-01,5,noband,True,1.3892,1.5644,False,False
FCPI,EM11,2024-10-01,6,noband,True,1.8953,2.5106,False,False
FCPI,EM11,2024-10-01,7,noband,True,2.1313,1.4192,False,False
FCPI,EM11,2024-10-01,8,noband,True,2.9521,1.5959,False,False
FCPI,EM11,2024-10-01,9,noband,True,-1.6846,-1.9524,False,False
FCPI,EM11,2024-10-01,10,noband,True,-1.9444,-0.7396,False,False
FCPI,EM11,2024-10-01,11,noband,True,0.6511,1.9213,False,False
FCPI,EM11,2024-10-01,12,noband,True,0.9442,1.0681,False,False
FCPI,EM11,2024-11-01,1,band1pp,False,-1.3825,1.7709,False,False
FCPI,EM11,2024-11-01,2,band1pp,False,-0.9299,-3.3212,True,False
FCPI,EM11,2024-11-01,3,band1pp,True,-1.5428,-2.0368,False,False
FCPI,EM11,2024-11-01,4,band1pp,False,1.3892,0.9498,False,True
FCPI,EM11,2024-11-01,5,band1pp,True,1.8953,2.5545,False,False
FCPI,EM11,2024-11-01,6,band1pp,True,2.1313,1.2708,False,False
FCPI,EM11,2024-11-01,7,band1pp,True,2.9521,1.9951,False,False
FCPI,EM11,2024-11-01,8,band1pp,True,-1.6846,-2.5287,False,False
FCPI,EM11,2024-11-01,9,band1pp,False,-1.9444,0.1831,False,True
FCPI,EM11,2024-11-01,10,band1pp,False,0.6511,1.4833,True,False
FCPI,EM11,2024-11-01,11,band1pp,True,0.9442,0.8109,True,True
FCPI,EM11,2024-11-01,12,band1pp,True,0.2776,0.8586,True,True
FCPI,EM11,2024-11-01,1,noband,False,-1.3825,1.7709,False,False
FCPI,EM11,2024-11-01,2,noband,True,-0.9299,-3.3212,False,False
FCPI,EM11,2024-11-01,3,noband,True,-1.5428,-2.0368,False,False
FCPI,EM11,2024-11-01,4,noband,True,1.3892,0.9498,False,False
FCPI,EM11,2024-11-01,5,noband,True,1.8953,2.5545,False,False
FCPI,EM11,2024-11-01,6,noband,True,2.1313,1.2708,False,False
FCPI,EM11,2024-11-01,7,noband,True,2.9521,1.9951,False,False
FCPI,EM11,2024-11-01,8,noband,True,-1.6846,-2.5287,False,False
FCPI,EM11,2024-11-01,9,noband,False,-1.9444,0.1831,False,False
FCPI,EM11,2024-11-01,10,noband,True,0.6511,1.4833,False,False
FCPI,EM11,2024-11-01,11,noband,True,0.9442,0.8109,False,False
FCPI,EM11,2024-11-01,12,noband,True,0.2776,0.8586,False,False
FCPI,EM11,2024-12-01,1,band1pp,False,-0.9299,-1.3189,True,False
FCPI,EM11,2024-12-01,2,band1pp,True,-1.5428,-2.6941,False,False
FCPI,EM11,2024-12-01,3,band1pp,True,1.3892,1.457,False,False
FCPI,EM11,2024-12-01,4,band1pp,True,1.8953,1.8716,False,False
FCPI,EM11,2024-12-01,5,band1pp,True,2.1313,1.7154,False,False
FCPI,EM11,2024-12-01,6,band1pp,True,2.9521,1.7922,False,False
FCPI,EM11,2024-12-01,7,band1pp,True,-1.6846,-2.1806,False,False
FCPI,EM11,2024-12-01,8,band1pp,False,-1.9444,-0.6862,False,True
FCPI,EM11,2024-12-01,9,band1pp,False,0.6511,2.1488,True,False
FCPI,EM11,2024-12-01,10,band1pp,True,0.9442,0.5839,True,True
FCPI,EM11,2024-12-01,11,band1pp,True,0.2776,0.2624,True,True
FCPI,EM11,2024-12-01,12,band1pp,True,-0.5425,-0.1274,True,True
FCPI,EM11,2024-12-01,1,noband,True,-0.9299,-1.3189,False,False
FCPI,EM11,2024-12-01,2,noband,True,-1.5428,-2.6941,False,False
FCPI,EM11,2024-12-01,3,noband,True,1.3892,1.457,False,False
FCPI,EM11,2024-12-01,4,noband,True,1.8953,1.8716,False,False
FCPI,EM11,2024-12-01,5,noband,True,2.1313,1.7154,False,False
FCPI,EM11,2024-12-01,6,noband,True,2.9521,1.7922,False,False
FCPI,EM11,2024-12-01,7,noband,True,-1.6846,-2.1806,False,False
FCPI,EM11,2024-12-01,8,noband,True,-1.9444,-0.6862,False,False
FCPI,EM11,2024-12-01,9,noband,True,0.6511,2.1488,False,False
FCPI,EM11,2024-12-01,10,noband,True,0.9442,0.5839,False,False
FCPI,EM11,2024-12-01,11,noband,True,0.2776,0.2624,False,False
FCPI,EM11,2024-12-01,12,noband,True,-0.5425,-0.1274,False,False
FCPI,EM11,2025-01-01,1,band1pp,True,-1.5428,-2.7943,False,False
FCPI,EM11,2025-01-01,2,band1pp,True,1.3892,1.1078,False,False
FCPI,EM11,2025-01-01,3,band1pp,True,1.8953,2.1436,False,False
FCPI,EM11,2025-01-01,4,band1pp,True,2.1313,1.3439,False,False
FCPI,EM11,2025-01-01,5,band1pp,True,2.9521,1.8162,False,False
FCPI,EM11,2025-01-01,6,band1pp,True,-1.6846,-2.3725,False,False
FCPI,EM11,2025-01-01,7,band1pp,False,-1.9444,-0.4675,False,True
FCPI,EM11,2025-01-01,8,band1pp,False,0.6511,1.8106,True,False
FCPI,EM11,2025-01-01,9,band1pp,True,0.9442,0.8133,True,True
FCPI,EM11,2025-01-01,10,band1pp,True,0.2776,0.258,True,True
FCPI,EM11,2025-01-01,11,band1pp,True,-0.5425,-0.4301,True,True
FCPI,EM11,2025-01-01,12,band1pp,False,0.8937,-2.5121,True,False
FCPI,EM11,2025-01-01,1,noband,True,-1.5428,-2.7943,False,False
FCPI,EM11,2025-01-01,2,noband,True,1.3892,1.1078,False,False
FCPI,EM11,2025-01-01,3,noband,True,1.8953,2.1436,False,False
FCPI,EM11,2025-01-01,4,noband,True,2.1313,1.3439,False,False
FCPI,EM11,2025-01-01,5,noband,True,2.9521,1.8162,False,False
FCPI,EM11,2025-01-01,6,noband,True,-1.6846,-2.3725,False,False
FCPI,EM11,2025-01-01,7,noband,True,-1.9444,-0.4675,False,False
FCPI,EM11,2025-01-01,8,noband,True,0.6511,1.8106,False,False
FCPI,EM11,2025-01-01,9,noband,True,0.9442,0.8133,False,False
FCPI,EM11,2025-01-01,10,noband,True,0.2776,0.258,False,False
FCPI,EM11,2025-01-01,11,noband,True,-0.5425,-0.4301,False,False
FCPI,EM11,2025-01-01,12,noband,False,0.8937,-2.5121,False,False
FCPI,EM11,2025-02-01,1,band1pp,False,1.3892,-1.4985,False,False
FCPI,EM11,2025-02-01,2,band1pp,True,1.8953,2.1681,False,False
FCPI,EM11,2025-02-01,3,band1pp,True,2.1313,1.4078,False,False
FCPI,EM11,2025-02-01,4,band1pp,True,2.9521,2.0393,False,False
FCPI,EM11,2025-02-01,5,band1pp,True,-1.6846,-1.9177,False,False
FCPI,EM11,2025-02-01,6,band1pp,False,-1.9444,-0.3258,False,True
FCPI,EM11,2025-02-01,7,band1pp,False,0.6511,2.1056,True,False
FCPI,EM11,2025-02-01,8,band1pp,True,0.9442,0.9072,True,True
FCPI,EM11,2025-02-01,9,band1pp,True,0.2776,0.0867,True,True
FCPI,EM11,2025-02-01,10,band1pp,True,-0.5425,-0.4854,True,True
FCPI,EM11,2025-02-01,11,band1pp,False,0.8937,-2.2301,True,False
FCPI,EM11,2025-02-01,12,band1pp,False,-1.0608,-0.5474,False,True
FCPI,EM11,2025-02-01,1,noband,False,1.3892,-1.4985,False,False
FCPI,EM11,2025-02-01,2,noband,True,1.8953,2.1681,False,False
FCPI,EM11,2025-02-01,3,noband,True,2.1313,1.4078,False,False
FCPI,EM11,2025-02-01,4,noband,True,2.9521,2.0393,False,False
FCPI,EM11,2025-02-01,5,noband,True,-1.6846,-1.9177,False,False
FCPI,EM11,2025-02-01,6,noband,True,-1.9444,-0.3258,False,False
FCPI,EM11,2025-02-01,7,noband,True,0.6511,2.1056,False,False
FCPI,EM11,2025-02-01,8,noband,True,0.9442,0.9072,False,False
FCPI,EM11,2025-02-01,9,noband,True,0.2776,0.0867,False,False
FCPI,EM11,2025-02-01,10,noband,True,-0.5425,-0.4854,False,False
FCPI,EM11,2025-02-01,11,noband,False,0.8937,-2.2301,False,False
FCPI,EM11,2025-02-01,12,noband,True,-1.0608,-0.5474,False,False
FCPI,EM11,2025-03-01,1,band1pp,False,1.8953,-0.1799,False,True
FCPI,EM11,2025-03-01,2,band1pp,True,2.1313,1.8485,False,False
FCPI,EM11,2025-03-01,3,band1pp,True,2.9521,1.9262,False,False
FCPI,EM11,2025-03-01,4,band1pp,True,-1.6846,-1.765,False,False
FCPI,EM11,2025-03-01,5,band1pp,False,-1.9444,-0.3042,False,True
FCPI,EM11,2025-03-01,6,band1pp,False,0.6511,1.8943,True,False
FCPI,EM11,2025-03-01,7,band1pp,False,0.9442,1.0294,True,False
FCPI,EM11,2025-03-01,8,band1pp,True,0.2776,0.5108,True,True
FCPI,EM11,2025-03-01,9,band1pp,True,-0.5425,-0.3112,True,True
FCPI,EM11,2025-03-01,10,band1pp,False,0.8937,-2.4869,True,False
FCPI,EM11,2025-03-01,11,band1pp,False,-1.0608,-0.8169,False,True
FCPI,EM11,2025-03-01,12,band1pp,False,-2.2876,-0.1415,False,True
FCPI,EM11,2025-03-01,1,noband,False,1.8953,-0.1799,False,False
FCPI,EM11,2025-03-01,2,noband,True,2.1313,1.8485,False,False
FCPI,EM11,2025-03-01,3,noband,True,2.9521,1.9262,False,False
FCPI,EM11,2025-03-01,4,noband,True,-1.6846,-1.765,False,False
FCPI,EM11,2025-03-01,5,noband,True,-1.9444,-0.3042,False,False
FCPI,EM11,2025-03-01,6,noband,True,0.6511,1.8943,False,False
FCPI,EM11,2025-03-01,7,noband,True,0.9442,1.0294,False,False
FCPI,EM11,2025-03-01,8,noband,True,0.2776,0.5108,False,False
FCPI,EM11,2025-03-01,9,noband,True,-0.5425,-0.3112,False,False
FCPI,EM11,2025-03-01,10,noband,False,0.8937,-2.4869,False,False
FCPI,EM11,2025-03-01,11,noband,True,-1.0608,-0.8169,False,False
FCPI,EM11,2025-03-01,12,noband,True,-2.2876,-0.1415,False,False
FCPI,EM11,2025-04-01,1,band1pp,True,2.1313,1.0886,False,False
FCPI,EM11,2025-04-01,2,band1pp,True,2.9521,2.1914,False,False
FCPI,EM11,2025-04-01,3,band1pp,True,-1.6846,-1.6475,False,False
FCPI,EM11,2025-04-01,4,band1pp,False,-1.9444,-0.4518,False,True
FCPI,EM11,2025-04-01,5,band1pp,False,0.6511,1.784,True,False
FCPI,EM11,2025-04-01,6,band1pp,True,0.9442,0.9753,True,True
FCPI,EM11,2025-04-01,7,band1pp,True,0.2776,0.5903,True,True
FCPI,EM11,2025-04-01,8,band1pp,True,-0.5425,-0.0236,True,True
FCPI,EM11,2025-04-01,9,band1pp,False,0.8937,-2.2858,True,False
FCPI,EM11,2025-04-01,10,band1pp,True,-1.0608,-1.076,False,False
FCPI,EM11,2025-04-01,11,band1pp,False,-2.2876,-0.3712,False,True
FCPI,EM11,2025-04-01,12,band1pp,True,-0.3782,0.1261,True,True
FCPI,EM11,2025-04-01,1,noband,True,2.1313,1.0886,False,False
FCPI,EM11,2025-04-01,2,noband,True,2.9521,2.1914,False,False
FCPI,EM11,2025-04-01,3,noband,True,-1.6846,-1.6475,False,False
FCPI,EM11,2025-04-01,4,noband,True,-1.9444,-0.4518,False,False
FCPI,EM11,2025-04-01,5,noband,True,0.6511,1.784,False,False
FCPI,EM11,2025-04-01,6,noband,True,0.9442,0.9753,False,False
FCPI,EM11,2025-04-01,7,noband,True,0.2776,0.5903,False,False
FCPI,EM11,2025-04-01,8,noband,True,-0.5425,-0.0236,False,False
FCPI,EM11,2025-04-01,9,noband,False,0.8937,-2.2858,False,False
FCPI,EM11,2025-04-01,10,noband,True,-1.0608,-1.076,False,False
FCPI,EM11,2025-04-01,11,noband,True,-2.2876,-0.3712,False,False
FCPI,EM11,2025-04-01,12,noband,False,-0.3782,0.1261,False,False
FCPI,EM11,2025-05-01,1,band1pp,True,2.9521,2.1732,False,False
FCPI,EM11,2025-05-01,2,band1pp,True,-1.6846,-1.7051,False,False
FCPI,EM11,2025-05-01,3,band1pp,False,-1.9444,-0.4458,False,True
FCPI,EM11,2025-05-01,4,band1pp,False,0.6511,1.8146,True,False
FCPI,EM11,2025-05-01,5,band1pp,True,0.9442,0.9149,True,True
FCPI,EM11,2025-05-01,6,band1pp,True,0.2776,0.4917,True,True
