block,exp_id,var,em,horizon_start,date,h,mean,actual,lag12,gap_pp,pass_yoy1,pass_lvl1,rel,pass2
Blk2.1,B21-M-012,HCPI,EM11,2024-05-01,2025-02-01,10,210.9872,206.2,214.5,2.2318,False,False,0.02322,False
Blk2.1,B21-M-012,HCPI,EM11,2024-05-01,2025-03-01,11,211.055,206.0,210.0,2.4072,False,False,0.02454,False
Blk2.1,B21-M-012,HCPI,EM11,2024-05-01,2025-04-01,12,211.1393,206.5,208.2,2.2283,False,False,0.02247,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-06-01,1,208.5377,208.1,203.3,0.2153,True,True,0.0021,True
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-07-01,2,208.7877,206.9,201.9,0.935,True,True,0.00912,True
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-08-01,3,209.0029,204.1,201.9,2.4284,False,False,0.02402,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-09-01,4,209.4198,203.1,203.5,3.1056,False,False,0.03112,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-10-01,5,209.5179,202.1,203.6,3.6434,False,False,0.0367,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-11-01,6,209.9435,202.4,206.0,3.6619,False,False,0.03727,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2024-12-01,7,210.7591,204.6,208.8,2.9498,False,False,0.0301,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2025-01-01,8,211.6364,206.4,215.0,2.4355,False,False,0.02537,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2025-02-01,9,211.8947,206.2,214.5,2.6549,False,False,0.02762,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2025-03-01,10,211.9229,206.0,210.0,2.8204,False,False,0.02875,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2025-04-01,11,212.6848,206.5,208.2,2.9706,False,False,0.02995,False
Blk2.1,B21-M-013,HCPI,EM11,2024-06-01,2025-05-01,12,213.5306,207.5,206.3,2.9232,False,False,0.02906,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2024-07-01,1,209.0891,206.9,201.9,1.0843,False,False,0.01058,True
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2024-08-01,2,209.1203,204.1,201.9,2.4865,False,False,0.0246,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2024-09-01,3,209.444,203.1,203.5,3.1174,False,False,0.03124,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2024-10-01,4,209.7874,202.1,203.6,3.7758,False,False,0.03804,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2024-11-01,5,210.2529,202.4,206.0,3.8121,False,False,0.0388,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2024-12-01,6,210.7447,204.6,208.8,2.9429,False,False,0.03003,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2025-01-01,7,211.409,206.4,215.0,2.3298,False,False,0.02427,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2025-02-01,8,211.534,206.2,214.5,2.4867,False,False,0.02587,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2025-03-01,9,211.5974,206.0,210.0,2.6654,False,False,0.02717,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2025-04-01,10,212.2285,206.5,208.2,2.7515,False,False,0.02774,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2025-05-01,11,213.2074,207.5,206.3,2.7666,False,False,0.02751,False
Blk2.1,B21-M-014,HCPI,EM11,2024-07-01,2025-06-01,12,214.2682,208.7,208.1,2.6758,False,False,0.02668,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2024-08-01,1,207.5418,204.1,201.9,1.7047,False,False,0.01686,True
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2024-09-01,2,207.9884,203.1,203.5,2.4022,False,False,0.02407,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2024-10-01,3,208.4672,202.1,203.6,3.1273,False,False,0.03151,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2024-11-01,4,209.2293,202.4,206.0,3.3152,False,False,0.03374,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2024-12-01,5,209.9748,204.6,208.8,2.5741,False,False,0.02627,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-01-01,6,210.8238,206.4,215.0,2.0576,False,False,0.02143,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-02-01,7,210.8383,206.2,214.5,2.1624,False,False,0.02249,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-03-01,8,210.973,206.0,210.0,2.3681,False,False,0.02414,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-04-01,9,211.8256,206.5,208.2,2.5579,False,False,0.02579,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-05-01,10,212.9659,207.5,206.3,2.6495,False,False,0.02634,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-06-01,11,214.3909,208.7,208.1,2.7347,False,False,0.02727,False
Blk2.1,B21-M-015,HCPI,EM11,2024-08-01,2025-07-01,12,214.9207,208.3,206.9,3.1999,False,False,0.03178,False
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2024-09-01,1,204.6309,203.1,203.5,0.7523,True,True,0.00754,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2024-10-01,2,205.001,202.1,203.6,1.4249,False,False,0.01435,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2024-11-01,3,205.9305,202.4,206.0,1.7138,False,False,0.01744,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2024-12-01,4,206.7415,204.6,208.8,1.0256,False,False,0.01047,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-01-01,5,207.7297,206.4,215.0,0.6185,True,True,0.00644,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-02-01,6,207.2907,206.2,214.5,0.5085,True,True,0.00529,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-03-01,7,206.621,206.0,210.0,0.2957,True,True,0.00301,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-04-01,8,207.5503,206.5,208.2,0.5045,True,True,0.00509,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-05-01,9,209.0268,207.5,206.3,0.7401,True,True,0.00736,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-06-01,10,210.8801,208.7,208.1,1.0476,False,False,0.01045,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-07-01,11,211.1493,208.3,206.9,1.3771,False,False,0.01368,True
Blk2.1,B21-M-016,HCPI,EM11,2024-09-01,2025-08-01,12,211.0254,207.2,204.1,1.8743,False,False,0.01846,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2024-10-01,1,205.3862,202.1,203.6,1.614,False,False,0.01626,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2024-11-01,2,206.9346,202.4,206.0,2.2013,False,False,0.0224,False
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2024-12-01,3,206.7375,204.6,208.8,1.0237,False,False,0.01045,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-01-01,4,207.852,206.4,215.0,0.6754,True,True,0.00703,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-02-01,5,208.127,206.2,214.5,0.8984,True,True,0.00935,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-03-01,6,208.0585,206.0,210.0,0.9802,True,True,0.00999,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-04-01,7,208.9583,206.5,208.2,1.1807,False,False,0.0119,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-05-01,8,209.5991,207.5,206.3,1.0175,False,False,0.01012,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-06-01,9,210.1744,208.7,208.1,0.7085,True,True,0.00706,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-07-01,10,210.3006,208.3,206.9,0.9669,True,True,0.0096,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-08-01,11,209.7453,207.2,204.1,1.2471,False,False,0.01228,True
Blk2.1,B21-M-017,HCPI,EM11,2024-10-01,2025-09-01,12,210.0333,207.4,203.1,1.2966,False,False,0.0127,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2024-11-01,1,205.2574,202.4,206.0,1.3871,False,False,0.01412,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2024-12-01,2,205.8456,204.6,208.8,0.5966,True,True,0.00609,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-01-01,3,206.7226,206.4,215.0,0.15,True,True,0.00156,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-02-01,4,207.2052,206.2,214.5,0.4686,True,True,0.00487,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-03-01,5,207.6767,206.0,210.0,0.7984,True,True,0.00814,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-04-01,6,206.9854,206.5,208.2,0.2332,True,True,0.00235,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-05-01,7,207.4029,207.5,206.3,-0.047,True,True,-0.00047,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-06-01,8,208.6358,208.7,208.1,-0.0308,True,True,-0.00031,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-07-01,9,208.5299,208.3,206.9,0.1111,True,True,0.0011,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-08-01,10,208.6635,207.2,204.1,0.717,True,True,0.00706,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-09-01,11,207.8753,207.4,203.1,0.234,True,True,0.00229,True
Blk2.1,B21-M-018,HCPI,EM11,2024-11-01,2025-10-01,12,208.1667,207.5,202.1,0.3299,True,True,0.00321,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2024-12-01,1,202.6423,204.6,208.8,-0.9376,True,True,-0.00957,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-01-01,2,202.8535,206.4,215.0,-1.6495,False,False,-0.01718,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-02-01,3,202.871,206.2,214.5,-1.552,False,False,-0.01614,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-03-01,4,202.8263,206.0,210.0,-1.5113,False,False,-0.01541,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-04-01,5,203.0458,206.5,208.2,-1.6591,False,False,-0.01673,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-05-01,6,203.3654,207.5,206.3,-2.0042,False,False,-0.01993,True
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-06-01,7,203.8162,208.7,208.1,-2.3469,False,False,-0.0234,False
Blk2.1,B21-M-019,HCPI,EM11,2024-12-01,2025-07-01,8,203.9288,208.3,206.9,-2.1127,False,False,-0.02099,False
